web-scraper-order,web-scraper-start-url,article_links,article_links-href,title,subtitle,author,date,content
"1574574845-38940","https://www.nytimes.com/search?dropmab=true&query=donald%20trump&sections=U.S.%7Cnyt%3A%2F%2Fsection%2Fa34d3d6c-c77f-5931-b951-241b4e28681c&sort=best&types=article","Trump Pays Respects to 2 Soldiers Killed in AfghanistanIt was the third visit the president has made to Dover Air Force Base to honor the dead and comfort their relatives.By Maggie HabermanPRINT EDITIONNovember 22, 2019","https://www.nytimes.com/2019/11/21/us/politics/trump-dover.html?searchResultPosition=19","Trump Pays Respects to 2 Soldiers Killed in Afghanistan","It was the third visit the president has made to Dover Air Force Base to honor the dead and comfort their relatives.","","Nov. 21, 2019","The president gave a crisp salute each time a case was moved."
"1574574736-37918","https://www.nytimes.com/search?dropmab=true&query=donald%20trump&sections=U.S.%7Cnyt%3A%2F%2Fsection%2Fa34d3d6c-c77f-5931-b951-241b4e28681c&sort=best&types=article","Bolton and Trump Met Privately Over Withheld Aid, White House Official TestifiedJohn R. Bolton, who left the White House in September, has emerged as perhaps the most conspicuous witness who has evaded House Democrats as they build their case.By Nicholas Fandos and Sheryl Gay StolbergPRINT EDITIONAide Disclosed Bolton Meeting About Ukraine|November 17, 2019, Page A1","https://www.nytimes.com/2019/11/16/us/politics/impeachment-trump.html?searchResultPosition=57","Bolton and Trump Met Privately Over Withheld Aid, White House Official Testified","John R. Bolton, who left the White House in September, has emerged as perhaps the most conspicuous witness who has evaded House Democrats as they build their case.","","Nov. 16, 2019","The outpouring of public testimony and growing political pressure could push Mr. Bolton to change his mind. But for now, there are no signs that either he, or House Democrats, will budge."
"1574574858-39074","https://www.nytimes.com/search?dropmab=true&query=donald%20trump&sections=U.S.%7Cnyt%3A%2F%2Fsection%2Fa34d3d6c-c77f-5931-b951-241b4e28681c&sort=best&types=article","Sondland Says He Followed Trump’s Orders to Pressure UkraineThe United States ambassador to the European Union told the impeachment inquiry his efforts to press Ukraine to announce investigations were ordered by President Trump, and top officials knew.By Nicholas Fandos and Michael S. SchmidtPRINT EDITION‘We Followed the President’s Orders’|November 21, 2019, Page A1","https://www.nytimes.com/2019/11/20/us/politics/sondland-says-he-followed-trumps-orders-to-pressure-ukraine.html?searchResultPosition=15","Sondland Says He Followed Trump’s Orders to Pressure Ukraine","The United States ambassador to the European Union told the impeachment inquiry his efforts to press Ukraine to announce investigations were ordered by President Trump, and top officials knew.","","Nov. 20, 2019","“Gordon Sondland never told Secretary Pompeo that he believed the president was linking aid to investigations of political opponents,” according to the statement from Morgan Ortagus, the State Department spokeswoman."
"1574574804-38591","https://www.nytimes.com/search?dropmab=true&query=donald%20trump&sections=U.S.%7Cnyt%3A%2F%2Fsection%2Fa34d3d6c-c77f-5931-b951-241b4e28681c&sort=best&types=article","Barr Bridges the Reagan Revolution and Trump on Executive PowerThe attorney general wrapped his maximalist vision of executive power around an embattled president.By Charlie SavagePRINT EDITIONBarr Bridges Reagan and Trump in Backing the Primacy of the President|November 19, 2019, Page A20","https://www.nytimes.com/2019/11/18/us/politics/barr-executive-power-trump.html?searchResultPosition=33","Barr Bridges the Reagan Revolution and Trump on Executive Power","The attorney general wrapped his maximalist vision of executive power around an embattled president.","","Nov. 18, 2019","But the executive power ideology of Mr. Barr — who praised Mr. Trump for having “taken up that torch” with his judicial appointments — is more immediately rooted in the partisan battles of Ronald Reagan’s 1980s than it is in George Washington’s 1780s."
"1574574793-38518","https://www.nytimes.com/search?dropmab=true&query=donald%20trump&sections=U.S.%7Cnyt%3A%2F%2Fsection%2Fa34d3d6c-c77f-5931-b951-241b4e28681c&sort=best&types=article","Pompeo Emerges as a Major Trump Enabler in Ukraine AffairA top envoy’s testimony places Secretary of State Mike Pompeo at the center of the nation’s biggest foreign policy controversy in nearly two decades.By David E. Sanger and Edward WongPRINT EDITIONA Witness Places Pompeo Firmly ‘in the Loop’|November 21, 2019, Page A1","https://www.nytimes.com/2019/11/20/us/politics/pompeo-sondland-trump-impeachment.html?searchResultPosition=37","Pompeo Emerges as a Major Trump Enabler in Ukraine Affair","A top envoy’s testimony places Secretary of State Mike Pompeo at the center of the nation’s biggest foreign policy controversy in nearly two decades.","","Nov. 20, 2019","Mr. Sondland noted that Mr. Pompeo and several of the secretary’s top aides received his emails about Ukraine. “On Aug. 22, I emailed Secretary Pompeo, directly copying Secretariat Kenna,” he said of one instance, referring to Lisa Kenna, the executive secretary. He also said Ms. Kenna would sometimes print out his emails on Ukraine addressed to Mr. Pompeo and “put them in front of him.”"
"1574574636-37022","https://www.nytimes.com/search?dropmab=true&query=donald%20trump&sections=U.S.%7Cnyt%3A%2F%2Fsection%2Fa34d3d6c-c77f-5931-b951-241b4e28681c&sort=best&types=article","Barr Suggests Impeachment Inquiry Undermines Voters’ IntentThe attorney general strongly defended President Trump’s assertions of executive power.By Katie BennerPRINT EDITIONNovember 16, 2019","https://www.nytimes.com/2019/11/15/us/politics/barr-impeachment.html?searchResultPosition=90","Barr Suggests Impeachment Inquiry Undermines Voters’ Intent","The attorney general strongly defended President Trump’s assertions of executive power.","","Nov. 15, 2019","His forceful defense of the president came after some of Mr. Trump’s allies have in recent weeks accused Mr. Barr of failing to vociferously back the president. Mr. Trump was said to be frustrated that Mr. Barr urged him to release a reconstructed transcript of the July call with President Volodymyr Zelensky of Ukraine at the center of the impeachment case. The president also wanted Mr. Barr to hold a news conference to say the president had violated no laws, only to have Mr. Barr rebuff the request. Mr. Trump has denied that account."
"1574574622-36902","https://www.nytimes.com/search?dropmab=true&query=donald%20trump&sections=U.S.%7Cnyt%3A%2F%2Fsection%2Fa34d3d6c-c77f-5931-b951-241b4e28681c&sort=best&types=article","Who Is David Hale? Top State Dept. Official Will Testify in Impeachment HearingA veteran diplomat, Mr. Hale will be pressed on the agency’s decision to recall the ambassador to Ukraine after a concerted smear campaign against her.By Catie EdmondsonPRINT EDITIONNovember 21, 2019","https://www.nytimes.com/2019/11/20/us/politics/david-hale-impeachment.html?searchResultPosition=95","Who Is David Hale? Top State Dept. Official Will Testify in Impeachment Hearing","A veteran diplomat, Mr. Hale will be pressed on the agency’s decision to recall the ambassador to Ukraine after a concerted smear campaign against her.","Catie Edmondson","Nov. 20, 2019",""
"1574574734-37883","https://www.nytimes.com/search?dropmab=true&query=donald%20trump&sections=U.S.%7Cnyt%3A%2F%2Fsection%2Fa34d3d6c-c77f-5931-b951-241b4e28681c&sort=best&types=article","Officials Testify Trump Call Was Inappropriate; One ‘Couldn’t Believe’ ItIn the second week of impeachment hearings, White House national security aides recalled their concerns after the president’s conversation with his Ukrainian counterpart.By Nicholas Fandos and Michael D. ShearPRINT EDITIONTwo Top Officials Testify Call Was Inappropriate; One ‘Couldn’t Believe’ It|November 20, 2019, Page A1","https://www.nytimes.com/2019/11/19/us/politics/trump-impeachment-hearing-testimony.html?searchResultPosition=58","Officials Testify Trump Call Was Inappropriate; One ‘Couldn’t Believe’ It","In the second week of impeachment hearings, White House national security aides recalled their concerns after the president’s conversation with his Ukrainian counterpart.","","Nov. 19, 2019","Mr. Morrison, the council’s former senior director for Russia and Europe, testified in a second session that went well into Tuesday evening alongside Kurt D. Volker, the former United States special envoy to Ukraine. Public testimony from both men had been requested by Republicans, but they also confirmed key details of the case Democrats are building against Mr. Trump."
"1574574816-38703","https://www.nytimes.com/search?dropmab=true&query=donald%20trump&sections=U.S.%7Cnyt%3A%2F%2Fsection%2Fa34d3d6c-c77f-5931-b951-241b4e28681c&sort=best&types=article","Republicans Shift Defense of Trump While He Attacks Another WitnessWith Gordon Sondland prepared to testify this week, Republicans backed away from complaints about secondhand information and instead offered a blunter defense: The president did nothing wrong.By Sheryl Gay StolbergPRINT EDITIONG.O.P. Shifts Tactics as Trump Attacks New Witness|November 18, 2019, Page A11","https://www.nytimes.com/2019/11/17/us/politics/republicans-trump-impeachment.html?searchResultPosition=29","Republicans Shift Defense of Trump While He Attacks Another Witness","With Gordon Sondland prepared to testify this week, Republicans backed away from complaints about secondhand information and instead offered a blunter defense: The president did nothing wrong.","","Nov. 17, 2019","Mr. Trump had frozen the military aid about a week before."
"1574574858-39046","https://www.nytimes.com/search?dropmab=true&query=donald%20trump&sections=U.S.%7Cnyt%3A%2F%2Fsection%2Fa34d3d6c-c77f-5931-b951-241b4e28681c&sort=best&types=article","Sondland Says He Followed Trump’s Orders to Pressure UkraineThe United States ambassador to the European Union told the impeachment inquiry his efforts to press Ukraine to announce investigations were ordered by President Trump, and top officials knew.By Nicholas Fandos and Michael S. SchmidtPRINT EDITION‘We Followed the President’s Orders’|November 21, 2019, Page A1","https://www.nytimes.com/2019/11/20/us/politics/sondland-says-he-followed-trumps-orders-to-pressure-ukraine.html?searchResultPosition=15","Sondland Says He Followed Trump’s Orders to Pressure Ukraine","The United States ambassador to the European Union told the impeachment inquiry his efforts to press Ukraine to announce investigations were ordered by President Trump, and top officials knew.","","Nov. 20, 2019","Still, he offered revelations and had the evidence to corroborate them."
"1574574744-38032","https://www.nytimes.com/search?dropmab=true&query=donald%20trump&sections=U.S.%7Cnyt%3A%2F%2Fsection%2Fa34d3d6c-c77f-5931-b951-241b4e28681c&sort=best&types=article","With a Tweet, Trump Upends Republican Strategy for Dealing With YovanovitchHouse Republicans planned ahead, hoping to strike a respectful tone at Friday’s impeachment hearing. Mr. Trump’s tweet was exactly the kind of attack they had hoped to avoid.By Michael D. ShearPRINT EDITIONTweet Stops Strategy Before It Starts|November 16, 2019, Page A11","https://www.nytimes.com/2019/11/15/us/politics/trump-tweet-yovanovitch.html?searchResultPosition=54","With a Tweet, Trump Upends Republican Strategy for Dealing With Yovanovitch","House Republicans planned ahead, hoping to strike a respectful tone at Friday’s impeachment hearing. Mr. Trump’s tweet was exactly the kind of attack they had hoped to avoid.","","Nov. 15, 2019","Ms. Stefanik and other Republican members struggled to focus on the message they had hoped to deliver throughout the day: that Democrats had put in place an unfair impeachment process that denied Mr. Trump’s defenders their rights. Representative Lee Zeldin, Republican of New York, said Mr. Trump was just “fighting back.”"
"1574574619-36889","https://www.nytimes.com/search?dropmab=true&query=donald%20trump&sections=U.S.%7Cnyt%3A%2F%2Fsection%2Fa34d3d6c-c77f-5931-b951-241b4e28681c&sort=best&types=article","A Court Ruling Ending DACA Might Not Be a Good Thing for TrumpIt could mean news coverage of the government trying to deport thousands of young immigrants in the midst of what is certain to be a difficult re-election battle.By Maggie HabermanPRINT EDITIONLegal Victory Could Rapidly Become Political Setback|November 13, 2019, Page A19","https://www.nytimes.com/2019/11/12/us/politics/supreme-court-daca-trump.html?searchResultPosition=96","A Court Ruling Ending DACA Might Not Be a Good Thing for Trump","It could mean news coverage of the government trying to deport thousands of young immigrants in the midst of what is certain to be a difficult re-election battle.","","Nov. 12, 2019","Officials with the White House and the Trump campaign did not respond to an email seeking comment."
"1574574771-38308","https://www.nytimes.com/search?dropmab=true&query=donald%20trump&sections=U.S.%7Cnyt%3A%2F%2Fsection%2Fa34d3d6c-c77f-5931-b951-241b4e28681c&sort=best&types=article","Why Discrepancies in Gordon Sondland’s Testimony in the Impeachment Inquiry Loom LargeGordon D. Sondland, the United States ambassador to the European Union set to testify in a public hearing Wednesday, has a lot of explaining to do.By Michael S. Schmidt and Nicholas FandosPRINT EDITIONWhere Statements Diverge From the Testimony of Others|November 20, 2019, Page A19","https://www.nytimes.com/2019/11/20/us/politics/gordon-sondland-impeachment-hearings-testimony.html?searchResultPosition=45","Why Discrepancies in Gordon Sondland’s Testimony in the Impeachment Inquiry Loom Large","Gordon D. Sondland, the United States ambassador to the European Union set to testify in a public hearing Wednesday, has a lot of explaining to do.","","Nov. 20, 2019","It matters because it indicates that Mr. Sondland knew that the request from the president’s personal lawyer, Rudolph W. Giuliani, for the Ukrainians to investigate Burisma Holdings was essentially political in nature, and not a product of more general concerns by the president about corruption in Ukraine, as Mr. Trump has insisted."
"1574574712-37639","https://www.nytimes.com/search?dropmab=true&query=donald%20trump&sections=U.S.%7Cnyt%3A%2F%2Fsection%2Fa34d3d6c-c77f-5931-b951-241b4e28681c&sort=best&types=article","Impeachment Hearings Open With Revelation on Trump’s Ukraine PressureAs public hearings began, William B. Taylor Jr., the top American diplomat in Ukraine, said he was told President Trump cared more about investigating Joe Biden than he did about Ukraine.By Nicholas Fandos and Michael D. ShearPRINT EDITIONEnvoys Reveal Scope of Trump Ukraine Push |November 14, 2019, Page A1","https://www.nytimes.com/2019/11/13/us/politics/impeachment-hearing-day-1.html?searchResultPosition=66","Impeachment Hearings Open With Revelation on Trump’s Ukraine Pressure","As public hearings began, William B. Taylor Jr., the top American diplomat in Ukraine, said he was told President Trump cared more about investigating Joe Biden than he did about Ukraine.","","Nov. 13, 2019","In his opening statement, Mr. Kent said he had concluded by mid-August that Mr. Giuliani’s efforts to pressure Mr. Zelensky to open investigations into Mr. Trump’s rivals “were now infecting U.S. engagement with Ukraine, leveraging President Zelensky’s desire for a White House meeting.”"
"1574574775-38336","https://www.nytimes.com/search?dropmab=true&query=donald%20trump&sections=U.S.%7Cnyt%3A%2F%2Fsection%2Fa34d3d6c-c77f-5931-b951-241b4e28681c&sort=best&types=article","Anticipating Impeachment, Republicans Debate Trial TimelinePresident Trump wants an aggressive defense, but White House officials and Republicans are divided over whether to aim for a brief process or a drawn-out spectacle.By Michael D. Shear, Emily Cochrane and Maggie HabermanPRINT EDITIONAnticipating Impeachment, G.O.P. Debates Trial Timeline|November 22, 2019, Page A16","https://www.nytimes.com/2019/11/21/us/politics/republicans-impeachment-trial-senate.html?searchResultPosition=44","Anticipating Impeachment, Republicans Debate Trial Timeline","President Trump wants an aggressive defense, but White House officials and Republicans are divided over whether to aim for a brief process or a drawn-out spectacle.","","Nov. 21, 2019","In recent weeks, Mr. Trump — who frequently calls Republican lawmakers to comment on their television appearances — has begun reaching out to them by inviting small groups of senators to the White House for lunch. While the meetings have not been billed as pertaining to a certain topic, the impeachment inquiry has come up. Mr. Trump has also had Republican lawmakers review transcripts of both of his phone calls with President Volodymyr Zelensky of Ukraine, before either call was released to the public for the first time."
"1574574655-37176","https://www.nytimes.com/search?dropmab=true&query=donald%20trump&sections=U.S.%7Cnyt%3A%2F%2Fsection%2Fa34d3d6c-c77f-5931-b951-241b4e28681c&sort=best&types=article","Trump’s Choice: National Security or Political ObsessionThe impeachment inquiry is the first to involve an issue of geopolitical gravity: Whether the president was undercutting American national interests — containing Russia — to bolster his campaign.By David E. SangerPRINT EDITIONFor President,  Case of Policy Vs. Obsession|November 15, 2019, Page A1","https://www.nytimes.com/2019/11/14/us/politics/trump-impeachment-national-security.html?searchResultPosition=84","Trump’s Choice: National Security or Political Obsession","The impeachment inquiry is the first to involve an issue of geopolitical gravity: Whether the president was undercutting American national interests — containing Russia — to bolster his campaign.","","Nov. 14, 2019","Of the many odd twists in the partisan noise around the impeachment, Mr. Trump’s effort to divert attention from suspicions about the intrusion away from Russia — implicit in his July 25 telephone conversation with Mr. Zelensky — may be the oddest. Ukraine has been Mr. Putin’s favorite cybertarget, the petri dish where the Russian leader has tried out many of the techniques he later turned on the United States, like influence operations,  tinkering with voter systems and riddling the electric grid with malware."
"1574574807-38627","https://www.nytimes.com/search?dropmab=true&query=donald%20trump&sections=U.S.%7Cnyt%3A%2F%2Fsection%2Fa34d3d6c-c77f-5931-b951-241b4e28681c&sort=best&types=article","Trump’s Middle East Peace Plan Faces Dimmer Prospects Than EverIsrael’s political limbo and a new United States policy toward settlements have further diminished hopes that the plan will be the basis for an Israeli-Palestinian deal.By Michael CrowleyPRINT EDITIONU.S., Waiting Out Israeli Political Strife, Says Mideast Peace Plan Is Coming|November 20, 2019, Page A6","https://www.nytimes.com/2019/11/19/us/politics/trump-middle-east-peace.html?searchResultPosition=32","Trump’s Middle East Peace Plan Faces Dimmer Prospects Than Ever","Israel’s political limbo and a new United States policy toward settlements have further diminished hopes that the plan will be the basis for an Israeli-Palestinian deal.","","Nov. 19, 2019","Palestinian leaders say the Trump administration has adopted a punitive approach toward their interests through policies like recognizing Jerusalem as Israel’s capital, cutting American aid to the West Bank and Gaza Strip, shutting down the Palestinian Authority Consulate in Washington and making Monday’s announcement, which was widely seen as an endorsement of Israeli settlement building."
"1574574810-38673","https://www.nytimes.com/search?dropmab=true&query=donald%20trump&sections=U.S.%7Cnyt%3A%2F%2Fsection%2Fa34d3d6c-c77f-5931-b951-241b4e28681c&sort=best&types=article","Trump Reverses Navy Decision to Oust Edward Gallagher From SEALsThe president said Chief Petty Officer Gallagher, who has been at the center of a high-profile war crimes case, would not lose his membership in the elite commando force.By Dave PhilippsPRINT EDITIONTrump Reverses Navy’s Decision to Oust SEAL Accused of War Crimes|November 22, 2019, Page A18","https://www.nytimes.com/2019/11/21/us/trump-seals-eddie-gallagher.html?searchResultPosition=31","Trump Reverses Navy Decision to Oust Edward Gallagher From SEALs","The president said Chief Petty Officer Gallagher, who has been at the center of a high-profile war crimes case, would not lose his membership in the elite commando force.","","Nov. 21, 2019","Experts say the constitutional arrangement of civilian control over the military can become strained when a president disregards the counsel of generals and admirals, or never seeks it in the first place."
"1574574673-37358","https://www.nytimes.com/search?dropmab=true&query=donald%20trump&sections=U.S.%7Cnyt%3A%2F%2Fsection%2Fa34d3d6c-c77f-5931-b951-241b4e28681c&sort=best&types=article","Trump Has Considered Firing Intelligence Community Inspector GeneralThe president blames Michael Atkinson, whom he appointed, for finding the anonymous whistle-blower’s complaint on his interactions with Ukraine to be credible.By Maggie Haberman and Michael S. SchmidtPRINT EDITIONTrump Mulled Firing Official For Reporting Ukraine Call|November 13, 2019, Page A15","https://www.nytimes.com/2019/11/12/us/politics/trump-michael-atkinson-inspector-general.html?searchResultPosition=78","Trump Has Considered Firing Intelligence Community Inspector General","The president blames Michael Atkinson, whom he appointed, for finding the anonymous whistle-blower’s complaint on his interactions with Ukraine to be credible.","","Nov. 12, 2019","In these efforts, Mr. Trump has tried to present himself as an advocate for whistle-blowers, falsely claiming that he had been behind legislation to protect them."
