web-scraper-order,web-scraper-start-url,articles,articles-href,title,subtitle,author,date,content
"1571025293-2207","https://www.nytimes.com/search?query=barrack+obama","Trump’s Inaugural Committee Paid $26 Million to Firm of First Lady’s AdviserThe committee, which raised a record $107 million, detailed its finances in a tax filing, revealing that it donated less than expected to charity.By Maggie Haberman and Kenneth P. VogelPRINT EDITIONFirm of First Lady’s Friend Got $26 Million for Inaugural Work|February 16, 2018, Page A1","https://www.nytimes.com/2018/02/15/us/politics/trumps-inaugural-committee-paid-26-million-to-first-ladys-friend.html?searchResultPosition=21","Trump’s Inaugural Committee Paid $26 Million to Firm of First Lady’s Adviser","null","","Feb. 15, 2018","But the mandatory tax return it filed with the Internal Revenue Service revealed heavy spending on administrative and logistical expenses associated with planning and executing several days’ worth of events for donors and supporters around Mr. Trump’s inaugural ceremonies."
"1571025293-2205","https://www.nytimes.com/search?query=barrack+obama","Trump’s Inaugural Committee Paid $26 Million to Firm of First Lady’s AdviserThe committee, which raised a record $107 million, detailed its finances in a tax filing, revealing that it donated less than expected to charity.By Maggie Haberman and Kenneth P. VogelPRINT EDITIONFirm of First Lady’s Friend Got $26 Million for Inaugural Work|February 16, 2018, Page A1","https://www.nytimes.com/2018/02/15/us/politics/trumps-inaugural-committee-paid-26-million-to-first-ladys-friend.html?searchResultPosition=21","Trump’s Inaugural Committee Paid $26 Million to Firm of First Lady’s Adviser","null","","Feb. 15, 2018","The nonprofit group that oversaw Mr. Trump’s inauguration and surrounding events in January 2017, the 58th Presidential Inaugural Committee, had been under pressure from liberal government watchdog groups to reveal how it spent the record $107 million it had raised largely from wealthy donors and corporations."
"1571025338-2491","https://www.nytimes.com/search?query=barrack+obama","Obama: ""We should seize"" opportunity from Iran nuclear dealU.S. President Barrack Obama says every pathway to a nuclear weapon for Iran will be cut off under the deal. Rough Cut (no reporter narration).Reuters","https://www.nytimes.com/video/multimedia/100000003798583/obama-we-should-seize-opportunity-from-iran-nuclear-deal.html?searchResultPosition=2","null","null","How We Got Here","null",""
"1571025272-2060","https://www.nytimes.com/search?query=barrack+obama","Live Updates: Remembering Senator John McCain, With Eulogies by Obama and BushSenator John McCain received a full-fledged Washington send-off as former Presidents George W. Bush and Barack Obama lead an invitation-only service at Washington National Cathedral.By Peter Baker, Emily Cochrane, Catie Edmondson, Katie Rogers and Emily BaumgaertnerPRINT EDITIONSeptember 2, 2018","https://www.nytimes.com/2018/09/01/us/politics/john-mccain-funeral-updates-coverage.html?searchResultPosition=30","Live Updates: Remembering Senator John McCain, With Eulogies by Obama and Bush","null","","Sept. 1, 2018","“Remember,” he added, “NAFTA was one of the WORST Trade Deals ever made.”"
"1571025272-2089","https://www.nytimes.com/search?query=barrack+obama","Live Updates: Remembering Senator John McCain, With Eulogies by Obama and BushSenator John McCain received a full-fledged Washington send-off as former Presidents George W. Bush and Barack Obama lead an invitation-only service at Washington National Cathedral.By Peter Baker, Emily Cochrane, Catie Edmondson, Katie Rogers and Emily BaumgaertnerPRINT EDITIONSeptember 2, 2018","https://www.nytimes.com/2018/09/01/us/politics/john-mccain-funeral-updates-coverage.html?searchResultPosition=30","Live Updates: Remembering Senator John McCain, With Eulogies by Obama and Bush","null","","Sept. 1, 2018","“Makes us feel special at a very hard time for all of us,” said Bruce Whiteaker, 69, who served in the Air Force during the Vietnam War. “We’re grateful that she’s decided to stop and honor the fallen in this way.”"
"1571025313-2311","https://www.nytimes.com/search?query=barrack+obama","Concert for Trump Misses an OpportunityAn inaugural songfest fell far short of its billing as “typically and traditionally American.”By Jon CaramanicaPRINT EDITIONJanuary 20, 2017","https://www.nytimes.com/2017/01/19/arts/music/trump-make-america-great-again-concert-review.html?searchResultPosition=12","Concert for Trump Misses an Opportunity","null","Jon Caramanica","Jan. 19, 2017",""
"1571025327-2419","https://www.nytimes.com/search?query=barrack+obama","Trump to Accept Inauguration Funds From Corporations and Big DonorsThe move represents a continued march back from standards set in 2009 and complicates the president-elect’s pledge to eliminate influence from special interests.By Nicholas FandosPRINT EDITIONNovember 24, 2016, Page A20","https://www.nytimes.com/2016/11/23/us/politics/trump-inaugural-donors.html?searchResultPosition=6","Trump to Accept Inauguration Funds From Corporations and Big Donors","null","","Nov. 23, 2016","The overall cost of the inauguration and related festivities is likely to run to as much as $200 million. Most of that burden will fall on taxpayers, though, who fund everything from security to the swearing-in ceremony and inaugural luncheon organized by a joint committee of Congress."
"1571025315-2340","https://www.nytimes.com/search?query=barrack+obama","The danger of an attractive AmericaBy John LeePRINT EDITIONFebruary 2, 2009","https://www.nytimes.com/2009/02/02/opinion/02iht-edlee.1.19863592.html?searchResultPosition=11","The danger of an attractive America","null","","Feb. 2, 2009","In contrast, President Obama could present a difficult challenge for Beijing. Like all presidents since World War II, Obama seeks to continue protecting and extending America's leadership role in the world - which Beijing believes to be to its detriment."
"1571025331-2439","https://www.nytimes.com/search?query=barrack+obama","Obama Awards His Last Presidential Medals of FreedomMr. Obama has given more of the medals, the nation’s highest civilian honor, than any of his predecessors, and his last ceremony was at turns poignant and hilarious.By Gardiner HarrisPRINT EDITIONTo Laughs and Tears, Obama Awards His Last Medals|November 23, 2016, Page A3","https://www.nytimes.com/2016/11/22/us/politics/presidential-medal-freedom-springsteen-jordan-degeneres.html?searchResultPosition=5","Obama Awards His Last Presidential Medals of Freedom","null","","Nov. 22, 2016","When he turned to the actor Robert De Niro, Mr. Obama said his “characters are iconic.”"
"1571025293-2203","https://www.nytimes.com/search?query=barrack+obama","Trump’s Inaugural Committee Paid $26 Million to Firm of First Lady’s AdviserThe committee, which raised a record $107 million, detailed its finances in a tax filing, revealing that it donated less than expected to charity.By Maggie Haberman and Kenneth P. VogelPRINT EDITIONFirm of First Lady’s Friend Got $26 Million for Inaugural Work|February 16, 2018, Page A1","https://www.nytimes.com/2018/02/15/us/politics/trumps-inaugural-committee-paid-26-million-to-first-ladys-friend.html?searchResultPosition=21","Trump’s Inaugural Committee Paid $26 Million to Firm of First Lady’s Adviser","null","Kenneth P. Vogel","Feb. 15, 2018",""
"1571025279-2122","https://www.nytimes.com/search?query=barrack+obama","Trump Inaugural Fund and Super PAC Said to Be Scrutinized for Illegal Foreign DonationsFederal prosecutors in New York and Washington are examining whether people from several Middle Eastern countries used straw donors to obscure donations to the funds.By Sharon LaFraniere, Maggie Haberman and Adam GoldmanPRINT EDITIONInquiry Shifts To Committees Tied to Trump|December 14, 2018, Page A1","https://www.nytimes.com/2018/12/13/us/politics/trump-inauguration-investigation.html?searchResultPosition=27","Trump Inaugural Fund and Super PAC Said to Be Scrutinized for Illegal Foreign Donations","null","","Dec. 13, 2018","In fact, though, the fund has already run into trouble related to both donations and expenditures. Mr. Gates, who is awaiting sentencing for crimes related to a financial fraud scheme he executed with Mr. Manafort, has testified that he may have submitted personal expenses for reimbursement from the fund. A later review of the inaugural expenses found no issue with his reimbursements, a person close to Mr. Gates said."
"1571025299-2286","https://www.nytimes.com/search?query=barrack+obama","Trump Inaugural Drew Big Dollars From Donors With Vested InterestsDocuments provide a glimpse of the multimillion-dollar frenzy of influence-seeking and peacemaking surrounding President Trump’s swearing-in.By Nicholas Confessore, Nicholas Fandos and Rachel ShoreyPRINT EDITIONVested Donors Gave Millions To Inaugural  |April 20, 2017, Page A1","https://www.nytimes.com/2017/04/19/us/politics/trump-inauguration-sheldon-adelson-fundraising.html?searchResultPosition=18","Trump Inaugural Drew Big Dollars From Donors With Vested Interests","null","","April 19, 2017","The country’s biggest cable and wireless companies, Verizon, Comcast and AT&T, donated more than $2 million combined. In the weeks since, Mr. Trump’s pick for chairman of the Federal Communications Commission, Ajit Pai, has moved quickly to nullify or curtail consumer protection measures, such as “net neutrality” rules, that were established under President Obama over the industry’s objections."
"1571025291-2199","https://www.nytimes.com/search?query=barrack+obama","Melania Trump Leaves New York Behind for the White HouseFor the first time since President Trump was inaugurated, his wife and their son, Barron, are living full time in Washington.By Maggie HabermanPRINT EDITIONFirst Lady Leaves New York Behind for White House|June 13, 2017, Page A14","https://www.nytimes.com/2017/06/12/us/melania-trump-white-house.html?searchResultPosition=22","Melania Trump Leaves New York Behind for the White House","null","","June 12, 2017","Like Mrs. Obama, who bristled at the traditional confines of the first lady role, Mrs. Trump has quietly rebelled against some of the staples of the position."
"1571025286-2146","https://www.nytimes.com/search?query=barrack+obama","At Trump’s Inauguration, $10,000 for Makeup and Lots of Room ServiceNew details of spending on President Trump’s inaugural two years ago show that it roughly doubled that of his immediate predecessors.By Maggie Haberman, Sharon LaFraniere and Ben ProtessPRINT EDITIONAt Inauguration, Spending Money At a Record Pace|January 15, 2019, Page A1","https://www.nytimes.com/2019/01/14/us/politics/trump-inauguration-spending.html?searchResultPosition=24","At Trump’s Inauguration, $10,000 for Makeup and Lots of Room Service","null","","Jan. 14, 2019","Roughly $5 million went to charity, which organizers have noted is the most ever for an inaugural committee."
"1571025327-2424","https://www.nytimes.com/search?query=barrack+obama","Trump to Accept Inauguration Funds From Corporations and Big DonorsThe move represents a continued march back from standards set in 2009 and complicates the president-elect’s pledge to eliminate influence from special interests.By Nicholas FandosPRINT EDITIONNovember 24, 2016, Page A20","https://www.nytimes.com/2016/11/23/us/politics/trump-inaugural-donors.html?searchResultPosition=6","Trump to Accept Inauguration Funds From Corporations and Big Donors","null","","Nov. 23, 2016","But across Washington, the physical preparations for Jan. 20 are well underway, even as the city’s political establishment is struggling to come to terms with the election outcome."
"1571025297-2271","https://www.nytimes.com/search?query=barrack+obama","CNBC reporter under scrutiny for ""Tea Party"" remarksBy Brian StelterPRINT EDITIONMarch 3, 2009","https://www.nytimes.com/2009/03/03/technology/03iht-cnbc.4.20567603.html?searchResultPosition=19","CNBC reporter under scrutiny for ""Tea Party"" remarks","null","","March 3, 2009","In his blog post Monday, Santelli, who voted for Senator John McCain in the last presidential election, wrote that his comments were spontaneous and that he had ""no affiliation or association"" with any of the Web sites or protests."
"1571025291-2192","https://www.nytimes.com/search?query=barrack+obama","Melania Trump Leaves New York Behind for the White HouseFor the first time since President Trump was inaugurated, his wife and their son, Barron, are living full time in Washington.By Maggie HabermanPRINT EDITIONFirst Lady Leaves New York Behind for White House|June 13, 2017, Page A14","https://www.nytimes.com/2017/06/12/us/melania-trump-white-house.html?searchResultPosition=22","Melania Trump Leaves New York Behind for the White House","null","","June 12, 2017","When Mr. Trump first considered saying he was exploring whether to run, it was his wife who told him that people would not take him seriously unless he actually became a candidate."
"1571025272-2064","https://www.nytimes.com/search?query=barrack+obama","Live Updates: Remembering Senator John McCain, With Eulogies by Obama and BushSenator John McCain received a full-fledged Washington send-off as former Presidents George W. Bush and Barack Obama lead an invitation-only service at Washington National Cathedral.By Peter Baker, Emily Cochrane, Catie Edmondson, Katie Rogers and Emily BaumgaertnerPRINT EDITIONSeptember 2, 2018","https://www.nytimes.com/2018/09/01/us/politics/john-mccain-funeral-updates-coverage.html?searchResultPosition=30","Live Updates: Remembering Senator John McCain, With Eulogies by Obama and Bush","null","","Sept. 1, 2018","On the weekend of June 14, 2017, Mr. McCain, Mr. Lehman and three other friends secretly escaped Washington for a three-day dining and gambling trip to Monaco, the place where Mr. McCain had first learned to play craps while on shore leave from the Intrepid in 1961."
"1571025299-2302","https://www.nytimes.com/search?query=barrack+obama","Trump Inaugural Drew Big Dollars From Donors With Vested InterestsDocuments provide a glimpse of the multimillion-dollar frenzy of influence-seeking and peacemaking surrounding President Trump’s swearing-in.By Nicholas Confessore, Nicholas Fandos and Rachel ShoreyPRINT EDITIONVested Donors Gave Millions To Inaugural  |April 20, 2017, Page A1","https://www.nytimes.com/2017/04/19/us/politics/trump-inauguration-sheldon-adelson-fundraising.html?searchResultPosition=18","Trump Inaugural Drew Big Dollars From Donors With Vested Interests","null","","April 19, 2017","Perhaps no donors were granted greater access than the Adelson family. Mr. Trump singled out Mr. Adelson and his wife to thank them for their support during a luncheon honoring congressional Republicans on inauguration eve. The next morning, the pair sat along the aisle just a few rows back from Mr. Trump on the inaugural platform as he took the oath of office. (Mr. Mercer and his daughter, Rebekah, sat some rows farther back.) A representative of Mr. Adelson had no comment."
"1571025336-2467","https://www.nytimes.com/search?query=barrack+obama","Obama says he is ""deeply concerned"" about Islamic State threat to Syrian town of KobaniU.S. President Barrack Obama tells defense chiefs from 20 nations he is ""deeply concerned about the situation in and around the Syrian town of Kobani."" Rough Cut (no reporter narration).","https://www.nytimes.com/video/multimedia/100000003175946/obama-says-he-is-deeply-concerned-about-islamic-state-threat-to.html?searchResultPosition=3","null","null","The Dispatch","null",""
