web-scraper-order,web-scraper-start-url,article_links,article_links-href,title,subtitle,author,date,content
"1571533551-16315","https://www.breitbart.com/search/?s=hillary+clinton#gsc.tab=0&gsc.q=hillary%20clinton&gsc.page=1","Hillary Clinton Has Another Coughing Fit in Radio Interview; Blames ...","https://www.breitbart.com/politics/2016/04/18/another-hillary-clinton-coughing-fit-morning-show-interview/","Hillary Clinton Has Another Coughing Fit in Radio Interview; Blames ‘Allergy Season’","Former Secretary of State Hillary Clinton had another coughing episode this morning during a radio interview with New York city radio show The Breakfast Club.","Charlie Spiering","18 Apr 2016",""
"1571533490-15967","https://www.breitbart.com/search/?s=hillary+clinton#gsc.tab=0&gsc.q=hillary%20clinton&gsc.page=4","Hillary Clinton to Donald Trump","https://www.breitbart.com/politics/2019/10/08/hillary-clinton-to-donald-trump-dont-tempt-me-to-run-for-president-again/","Hillary Clinton to Donald Trump: ‘Don’t Tempt Me’ to Run for President Again","Failed presidential candidate Hillary Clinton responded to President Donald Trump on Tuesday, after the president suggested she should run for president again.","","8 Oct 2019","But Trump needled Clinton for never coming clean on her private email account."
"1571533488-15957","https://www.breitbart.com/search/?s=hillary+clinton#gsc.tab=0&gsc.q=hillary%20clinton&gsc.page=4","Hillary Clinton: Trump 'Has Turned American Diplomacy into a ...","https://www.breitbart.com/clips/2019/09/27/hillary-clinton-trump-has-turned-american-diplomacy-into-a-cheap-extortion-racket-he-has-endangered-u-s/","Hillary Clinton: Trump ‘Has Turned American Diplomacy into a Cheap Extortion Racket’ — He Has ‘Endangered’ U.S.","null","Pam Key","27 Sep 2019",""
"1571533477-15881","https://www.breitbart.com/search/?s=hillary+clinton#gsc.tab=0&gsc.q=hillary%20clinton&gsc.page=5","Lisa Page: Obama DOJ Ordered FBI Not to Prosecute Hillary Clinton","https://www.breitbart.com/politics/2019/03/13/lisa-page-obama-doj-ordered-fbi-not-to-prosecute-hillary-clinton/","Lisa Page: Obama DOJ Ordered FBI Not to Prosecute Hillary Clinton","Former FBI legal counsel Lisa Page testified to Congress that the Justice Department ordered the FBI not to charge former Secretary of State Hillary Clinton with “gross negligence” by mishandling classified information.","","13 Mar 2019","Transcripts of Page’s closed-door testimony in July 2018 were released Tuesday by Rep. Doug Collins (R-GA) on Tuesday, which included the following exchange with Rep. John Ratcliffe (R-TX):"
"1571533557-16341","https://www.breitbart.com/search/?s=hillary+clinton#gsc.tab=0&gsc.q=hillary%20clinton&gsc.page=1","Tulsi Gabbard Rips Hillary Clinton: 'Queen of Warmongers' | Breitbart","https://www.breitbart.com/politics/2019/10/18/tulsi-gabbard-rips-hillary-clinton-queen-of-warmongers/","Tulsi Gabbard Rips Hillary Clinton: ‘Queen of Warmongers’","Rep. Tulsi Gabbard (D-HI) called former Secretary of State Hillary Clinton the “queen of warmongers” on Friday, blaming Clinton for orchestrating recent smears against her in the mainstream media.","","18 Oct 2019","Gabbard threatened to boycott last Tuesday’s presidential debate over the article, since the Times co-sponsored the event with CNN. She did not mention Clinton."
"1571533539-16244","https://www.breitbart.com/search/?s=hillary+clinton#gsc.tab=0&gsc.q=hillary%20clinton&gsc.page=2","WATCH: Hillary Clinton Fans Can't Explain What 'Alt-Right' Is","https://www.breitbart.com/politics/2016/08/25/alt-right-hillary-clinton-supporters-struggle-explain/","WATCH: Hillary Clinton Supporters at ‘Alt-Right’ Speech Don’t Know What It Is","RENO, Nevada — Hundreds of Hillary Clinton supporters lined up to hear her deliver a speech about the “alt-right” and Donald Trump on Thursday afternoon. Few, however, seemed to have any idea what the “alt-right” actually is.","","25 Aug 2016",""
"1571533559-16375","https://www.breitbart.com/search/?s=hillary+clinton#gsc.tab=0&gsc.q=hillary%20clinton&gsc.page=1","Hillary Clinton Articles - Breitbart","https://www.breitbart.com/tag/hillary-clinton/","Hillary Clinton","null","Hannah Bleau","19 Oct 2019, 2:51 PM PDT",""
"1571533518-16104","https://www.breitbart.com/search/?s=hillary+clinton#gsc.tab=0&gsc.q=hillary%20clinton&gsc.page=3","Hillary Clinton Email Articles - Breitbart","https://www.breitbart.com/tag/hillary-clinton-email/","Hillary Clinton Email","null","John Nolte","18 Jun 2019, 7:33 AM PDT",""
"1571533506-16054","https://www.breitbart.com/search/?s=hillary+clinton#gsc.tab=0&gsc.q=hillary%20clinton&gsc.page=3","Hillary Clinton: Impeachment Is the 'Only Appropriate Remedy'","https://www.breitbart.com/politics/2019/10/09/hillary-clinton-impeachment-only-appropriate-remedy-trumps-abuse-power/","Hillary Clinton: Impeachment Is the ‘Only Appropriate Remedy’ to Trump’s ‘Abuse of Power’","Hillary Clinton resurrected the Russia narrative during a stop on her Gutsy Women tour, partially blaming her 2016 loss on foreign interference and concluding that pursuing impeachment is the “only appropriate remedy” to address President Trump’s “unconstitutional abuse of power, his contempt of Congress, and his obstruction of justice.”","Hannah Bleau","9 Oct 2019",""
"1571533484-15945","https://www.breitbart.com/search/?s=hillary+clinton#gsc.tab=0&gsc.q=hillary%20clinton&gsc.page=5","Fact-Check: Yes, Hillary Clinton Did Laugh After Successfully ...","https://www.breitbart.com/live/second-presidential-debate-fact-check-livewire/fact-check-yes-hillary-clinton-laugh-successfully-defending-child-rapist/","Fact-Check: Yes, Hillary Clinton Did Laugh After Successfully Defending a Child Rapist","During the second presidential debate, Republican presidential nominee Donald Trump said, “Hillary Clinton attacked them viciously,” referring to former president Bill Clinton’s female victims and a child rape victim whose attacker Clinton defended.","","9 Oct 2016","Kathy Shelton was just 12 years old when a 41-year-old drifter raped her on the side of a desolate Arkansas road in 1975."
"1571533513-16079","https://www.breitbart.com/search/?s=hillary+clinton#gsc.tab=0&gsc.q=hillary%20clinton&gsc.page=3","Stacey Abrams Meets with Hillary Clinton Ahead of Possible 2020 Run","https://www.breitbart.com/politics/2019/04/12/stacey-abrams-meets-hillary-clinton-ahead-possible-2020-presidential-run/","Stacey Abrams Meets with Hillary Clinton Ahead of Possible 2020 Presidential Run","Stacey Abrams, failed Democrat candidate for Georgia governor, met with Hillary Clinton, failed Democrat candidate for president, on Thursday.","Charlie Spiering","12 Apr 2019",""
"1571533543-16270","https://www.breitbart.com/search/?s=hillary+clinton#gsc.tab=0&gsc.q=hillary%20clinton&gsc.page=2","Hillary Clinton Suggests Tulsi Gabbard a 'Russian Asset' Groomed ...","https://www.breitbart.com/clips/2019/10/18/hillary-clinton-suggests-tulsi-gabbard-a-russian-asset-groomed-to-ensure-trump-reelection/","Hillary Clinton Suggests Tulsi Gabbard a ‘Russian Asset’ Groomed to Ensure Trump Reelection","null","","18 Oct 2019","Without mentioning Gabbard by name, Clinton said, “They are also going to do third party again. I’m not making any predictions, but I think they’ve got their eye on somebody who is currently in the Democratic primary and are grooming her to be the third-party candidate.”"
"1571533492-15974","https://www.breitbart.com/search/?s=hillary+clinton#gsc.tab=0&gsc.q=hillary%20clinton&gsc.page=4","Trump: Hillary Clinton Should 'Steal' Nomination from Elizabeth ...","https://www.breitbart.com/politics/2019/10/08/donald-trump-crooked-one-hillary-clinton-should-steal-democrat-nomination-from-uber-left-elizabeth-warren/","Donald Trump: ‘Crooked One’ Hillary Clinton Should Steal Democrat Nomination from ‘Uber Left’ Elizabeth Warren","President Donald Trump on Tuesday taunted failed presidential candidate Hillary Clinton, suggesting she could beat Elizabeth Warren for the 2020 Democrat nomination if she entered the race.","","8 Oct 2019","But Trump said Clinton should finally come clean about her deleted emails from her private server before running again."
"1571533518-16115","https://www.breitbart.com/search/?s=hillary+clinton#gsc.tab=0&gsc.q=hillary%20clinton&gsc.page=3","Hillary Clinton Email Articles - Breitbart","https://www.breitbart.com/tag/hillary-clinton-email/","Hillary Clinton Email","null","Ian Hanchett","18 Jun 2019, 7:33 AM PDT",""
"1571533561-16390","https://www.breitbart.com/search/?s=hillary+clinton#gsc.tab=0&gsc.q=hillary%20clinton&gsc.page=1","Hillary Clinton Ditches Event Featuring Tulsi Gabbard, Kirstjen Nielsen","https://www.breitbart.com/politics/2019/10/18/hillary-clinton-ditches-event-featuring-tulsi-gabbard-kirstjen-nielsen/","Hillary Clinton Ditches Event Featuring Tulsi Gabbard, Kirstjen Nielsen","Failed presidential candidate Hillary Clinton has reportedly backed out of Fortune’s Most Powerful Women Summit featuring 2020 presidential candidate Rep. Tulsi Gabbard (D-HI) and former Department of Homeland Security (DHS) Secretary Kirstjen Nielsen.","","18 Oct 2019","Gabbard clapped back at Clinton in a series of tweets, branding her the “queen of warmongers” and the culprit behind a smear piece published by the New York Times ahead of this week’s Democrat presidential debate in Westerville, Ohio:"
"1571533490-15964","https://www.breitbart.com/search/?s=hillary+clinton#gsc.tab=0&gsc.q=hillary%20clinton&gsc.page=4","Hillary Clinton to Donald Trump","https://www.breitbart.com/politics/2019/10/08/hillary-clinton-to-donald-trump-dont-tempt-me-to-run-for-president-again/","Hillary Clinton to Donald Trump: ‘Don’t Tempt Me’ to Run for President Again","Failed presidential candidate Hillary Clinton responded to President Donald Trump on Tuesday, after the president suggested she should run for president again.","","8 Oct 2019","“Don’t tempt me,” Clinton responded. “Do your job.”"
"1571533500-16029","https://www.breitbart.com/search/?s=hillary+clinton#gsc.tab=0&gsc.q=hillary%20clinton&gsc.page=4","Hillary Clinton: President Trump Has 'Betrayed Our Country'","https://www.breitbart.com/politics/2019/09/25/hillary-clinton-president-trump-betrayed-our-country-and-is-a-clear-and-present-danger/","Hillary Clinton: President Trump ‘Betrayed Our Country’ and ‘Is a Clear and Present Danger’","Failed presidential candidate Hillary Clinton voiced her unequivocal support of impeachment, declaring on Wednesday that President Trump has “betrayed our country” and is a “clear and present danger.”","","25 Sep 2019","On the topic of Biden’s son:"
"1571533481-15926","https://www.breitbart.com/search/?s=hillary+clinton#gsc.tab=0&gsc.q=hillary%20clinton&gsc.page=5","WSJ: 2017 Politico Investigation Puts Hillary Clinton in Ukraine ...","https://www.breitbart.com/politics/2019/09/30/wsjs-freeman-2017-politico-investigation-puts-hillary-clinton-in-ukraine-spotlight/","WSJ’s Freeman: 2017 Politico Investigation Puts Hillary Clinton in Ukraine ‘Spotlight’","The Wall Street Journal’s (WSJ) James Freeman observed Monday that Hillary Clinton is now joining Joe Biden in the “new spotlight” on the United States’ relations with Ukraine.","","30 Sep 2019","Ukrainian government officials tried to help Hillary Clinton and undermine Trump by publicly questioning his fitness for office. They also disseminated documents implicating a top Trump aide in corruption and suggested they were investigating the matter, only to back away after the election. And they helped Clinton’s allies research damaging information on Trump and his advisers, a Politico investigation found."
"1571533496-16010","https://www.breitbart.com/search/?s=hillary+clinton#gsc.tab=0&gsc.q=hillary%20clinton&gsc.page=4","Cyber Defense Summit Announces Hillary Clinton as Keynote ...","https://www.breitbart.com/tech/2019/05/31/cyber-defense-summit-announces-hillary-clinton-as-keynote-speaker/","Cyber Defense Summit Announces Hillary Clinton as Keynote Speaker","Failed presidential candidate Hillary Clinton is set to act as the keynote speaker at the upcoming Cyber Defense Summit 2019. Cybersecurity powerhouse FireEye claims that Clinton, despite claiming incompetence with technology, will hold an “intimate Q&A keynote discussion.”","","31 May 2019","Clinton will be the keynote speaker at the Cyber Defense Summit 2019 which takes place starting October 9."
"1571533531-16196","https://www.breitbart.com/search/?s=hillary+clinton#gsc.tab=0&gsc.q=hillary%20clinton&gsc.page=2","Hillary Clinton: It Is Challenging to Keep up with the 'High Crimes' of ...","https://www.breitbart.com/politics/2019/10/10/hillary-clinton-it-is-challenging-to-keep-up-with-the-high-crimes-and-misdemeanors-of-trump/","Hillary Clinton: It Is Challenging to ‘Keep up with the High Crimes and Misdemeanors’ of Trump","Hillary Clinton said on Thursday it is becoming a challenge to “keep up with the high crimes and misdemeanors” of President Trump.","","10 Oct 2019",""
"1571533551-16321","https://www.breitbart.com/search/?s=hillary+clinton#gsc.tab=0&gsc.q=hillary%20clinton&gsc.page=1","Hillary Clinton Has Another Coughing Fit in Radio Interview; Blames ...","https://www.breitbart.com/politics/2016/04/18/another-hillary-clinton-coughing-fit-morning-show-interview/","Hillary Clinton Has Another Coughing Fit in Radio Interview; Blames ‘Allergy Season’","Former Secretary of State Hillary Clinton had another coughing episode this morning during a radio interview with New York city radio show The Breakfast Club.","","18 Apr 2016","“Yeah, I need some,” she replied as the hosts laughed."
"1571533471-15857","https://www.breitbart.com/search/?s=hillary+clinton#gsc.tab=0&gsc.q=hillary%20clinton&gsc.page=5","Hillary Clinton Policies Created Conditions for Rise of ISIS","https://www.breitbart.com/politics/2016/06/20/hillary-clintons-policies-created-conditions-for-rise-of-islamic-state/","Hillary Clinton’s Policies Created Conditions for Rise of Islamic State","Americans are once again forced to face the threat of ISIS-inspired terrorism, and now it’s up to Donald Trump and the Republican leadership to make damn sure everyone knows how Hillary Clinton caused this mess.","","20 Jun 2016","This power vacuum in Syria created the conditions for ISIS to rise. In Iraq, the continued withdrawals that happened under Hillary Clinton’s watch created another power vacuum that led to ISIS gaining more land and resources."
"1571533469-15849","https://www.breitbart.com/search/?s=hillary+clinton#gsc.tab=0&gsc.q=hillary%20clinton&gsc.page=5","Clintons' Speaking Tour Opens to 83% Empty Seats, Coughing Fit","https://www.breitbart.com/politics/2018/11/28/clintons-speaking-tour-opens-83-empty-seats-coughing-fit/","Clintons’ Speaking Tour Opens to 83% Empty Seats, Coughing Fit","Bill and Hillary Clinton’s 13-city speaking tour opened in Toronto to a near-empty arena and a coughing fit.","","28 Nov 2018",""
"1571533549-16284","https://www.breitbart.com/search/?s=hillary+clinton#gsc.tab=0&gsc.q=hillary%20clinton&gsc.page=1","Breitbart News Network","https://www.breitbart.com/","Breitbart","null","Hannah Bleau","null",""
"1571533553-16329","https://www.breitbart.com/search/?s=hillary+clinton#gsc.tab=0&gsc.q=hillary%20clinton&gsc.page=1","Hillary Clinton: Trump 'Is Trying' to 'Rig' 2020 Election So He Can't ...","https://www.breitbart.com/clips/2019/10/18/hillary-clinton-trump-is-trying-to-rig-2020-election-so-he-cant-be-forced-out-of-power/","Hillary Clinton: Trump ‘Is Trying’ to ‘Rig’ 2020 Election So He Can’t Be Forced Out of Power","null","","18 Oct 2019","On foreign inference in the 2016 presidential election, Clinton said, “Since it worked for them, why would they quit.”"
"1571533496-15999","https://www.breitbart.com/search/?s=hillary+clinton#gsc.tab=0&gsc.q=hillary%20clinton&gsc.page=4","Cyber Defense Summit Announces Hillary Clinton as Keynote ...","https://www.breitbart.com/tech/2019/05/31/cyber-defense-summit-announces-hillary-clinton-as-keynote-speaker/","Cyber Defense Summit Announces Hillary Clinton as Keynote Speaker","Failed presidential candidate Hillary Clinton is set to act as the keynote speaker at the upcoming Cyber Defense Summit 2019. Cybersecurity powerhouse FireEye claims that Clinton, despite claiming incompetence with technology, will hold an “intimate Q&A keynote discussion.”","","31 May 2019",">> Learn more at https://t.co/HPdYNonbx0 pic.twitter.com/l96yOkADLf"
"1571533549-16307","https://www.breitbart.com/search/?s=hillary+clinton#gsc.tab=0&gsc.q=hillary%20clinton&gsc.page=1","Breitbart News Network","https://www.breitbart.com/","Breitbart","null","Charlie Spiering","null",""
"1571533471-15856","https://www.breitbart.com/search/?s=hillary+clinton#gsc.tab=0&gsc.q=hillary%20clinton&gsc.page=5","Hillary Clinton Policies Created Conditions for Rise of ISIS","https://www.breitbart.com/politics/2016/06/20/hillary-clintons-policies-created-conditions-for-rise-of-islamic-state/","Hillary Clinton’s Policies Created Conditions for Rise of Islamic State","Americans are once again forced to face the threat of ISIS-inspired terrorism, and now it’s up to Donald Trump and the Republican leadership to make damn sure everyone knows how Hillary Clinton caused this mess.","","20 Jun 2016","Syria proved to be resistant to the Obama/Clinton calls for regime change. Instead of the quick overthrow that happened in Egypt, Assad, aided by the Russians and opposed by the U.S., held on – even as the United States was giving weapons to the so-called “rebels” that would eventually find their way into the hands of Islamist groups."
"1571533502-16033","https://www.breitbart.com/search/?s=hillary+clinton#gsc.tab=0&gsc.q=hillary%20clinton&gsc.page=4","Professor Robert Epstein: Hillary Clinton 'in Google's Pocket' | Breitbart","https://www.breitbart.com/tech/2019/08/21/professor-robert-epstein-hillary-clinton-in-googles-pocket/","Professor Robert Epstein: Hillary Clinton ‘in Google’s Pocket’","Psychologist and search engine expert Dr. Robert Epstein, a liberal Hillary Clinton supporter, blasted the failed presidential candidate on social media yesterday after she falsely claimed his research showing pro-Clinton bias from Google in 2016 had been “debunked.”","Allum Bokhari","21 Aug 2019",""
"1571533498-16016","https://www.breitbart.com/search/?s=hillary+clinton#gsc.tab=0&gsc.q=hillary%20clinton&gsc.page=4","Hillary Clinton Criticizes Facebook for Not Being Anti-Trump Enough ...","https://www.breitbart.com/tech/2019/10/11/hillary-clinton-criticizes-facebook-for-not-being-anti-trump-enough/","Hillary Clinton Criticizes Facebook for Not Being Anti-Trump Enough","Facebook, which has banned numerous conservative personalities and placed others on “hate agent” watchlists has repeatedly come under fire from Hillary Clinton — for not being anti-Trump enough.","","11 Oct 2019","Clinton made similar comments in a speech at George Washington University last month, complaining that the Trump Campaign is “spending hundreds and hundreds of thousands of dollars on Facebook each week.”"
"1571533496-16011","https://www.breitbart.com/search/?s=hillary+clinton#gsc.tab=0&gsc.q=hillary%20clinton&gsc.page=4","Cyber Defense Summit Announces Hillary Clinton as Keynote ...","https://www.breitbart.com/tech/2019/05/31/cyber-defense-summit-announces-hillary-clinton-as-keynote-speaker/","Cyber Defense Summit Announces Hillary Clinton as Keynote Speaker","Failed presidential candidate Hillary Clinton is set to act as the keynote speaker at the upcoming Cyber Defense Summit 2019. Cybersecurity powerhouse FireEye claims that Clinton, despite claiming incompetence with technology, will hold an “intimate Q&A keynote discussion.”","","31 May 2019","Lucas Nolan is a reporter for Breitbart News covering issues of free speech and online censorship. Follow him on Twitter @LucasNolan or email him at lnolan@breitbart.com"
"1571533479-15906","https://www.breitbart.com/search/?s=hillary+clinton#gsc.tab=0&gsc.q=hillary%20clinton&gsc.page=5","Hillary Clinton Resurrects 2016 Ghosts to Warn 2020 Democrats","https://www.breitbart.com/politics/2019/09/17/hillary-clinton-resurrects-2016-ghosts-to-warn-2020-democrats/","Hillary Clinton Resurrects 2016 Ghosts to Warn 2020 Democrats","Failed presidental candidate Hillary Clinton revisited what she saw as corrupt patterns in American elections in 2016, warning 2020 Democrats of the threats they faced running against President Donald Trump.","","17 Sep 2019","Clinton cited “voter suppression” in the 2018 midterm elections where Stacy Abrams “should be the governor” of Georgia and Andrew Gillum lost his race for Florida Governor because the election “neither free nor fair, and certainly not transparent.”"
"1571533535-16208","https://www.breitbart.com/search/?s=hillary+clinton#gsc.tab=0&gsc.q=hillary%20clinton&gsc.page=2","Clinton Takes Veiled Shot at Gabbard: 'She's the Favorite of the ...","https://www.breitbart.com/politics/2019/10/18/hillary-clinton-takes-veiled-shot-at-tulsi-gabbard-shes-the-favorite-of-the-russians/","Clinton Takes Veiled Shot at Gabbard: ‘She’s the Favorite of the Russians’ to Run Third-Party","Former Secretary of State Hillary Clinton took a veiled shot at Rep. Tulsi Gabbard (D-HI) on Friday, alleging the congresswoman was being groomed by Russia to be a third-party candidate in 2020.","Haris Alic","18 Oct 2019",""
"1571533559-16358","https://www.breitbart.com/search/?s=hillary+clinton#gsc.tab=0&gsc.q=hillary%20clinton&gsc.page=1","Hillary Clinton Articles - Breitbart","https://www.breitbart.com/tag/hillary-clinton/","Hillary Clinton","null","Joel B. Pollak","19 Oct 2019, 2:51 PM PDT",""
"1571533541-16257","https://www.breitbart.com/search/?s=hillary+clinton#gsc.tab=0&gsc.q=hillary%20clinton&gsc.page=2","Hillary Clinton Decries 'Bankrupt' DNC","https://www.breitbart.com/politics/2019/10/19/hillary-clinton-decries-bankrupt-dnc-were-going-to-be-outgunned-outspent-out-lied/","Hillary Clinton Decries ‘Bankrupt’ DNC: ‘We’re Going to Be ‘Outgunned, Outspent, Out-Lied’","Failed presidential candidate Hillary Clinton decried the Democratic National Committee (DNC) as a “bankrupt” organization and warned that Democrats are going to be “outgunned, outspent, and out-lied” in the upcoming election, according to audio posted by the GOP War Room on Friday.","","19 Oct 2019",""
"1571533511-16078","https://www.breitbart.com/search/?s=hillary+clinton#gsc.tab=0&gsc.q=hillary%20clinton&gsc.page=3","Hillary Clinton Cheers 'Gutsy Woman' Greta Thunberg for School ...","https://www.breitbart.com/politics/2019/09/19/hillary-clinton-cheers-gutsy-woman-greta-thunberg-for-organizing-school-strikes/","Hillary Clinton Cheers ‘Gutsy Woman’ Greta Thunberg for Organizing School Strikes","Failed presidential candidate Hillary Clinton praised 16-year-old climate activist Greta Thunberg as a “gutsy woman” on Facebook Thursday.","","19 Sep 2019","Since losing the presidential election to President Donald Trump, Clinton has championed the cause of women activists. She is currently touring the United States to promote her new book, The Book of Gutsy Women, co-authored with her daughter, Chelsea Clinton."
